Date,Close,High,Low,Open,Volume
2003-01-23,126.87999725341797,127.11000061035156,126.5199966430664,126.9800033569336,0
2003-01-24,127.48999786376953,127.76000213623047,126.80000305175781,126.9000015258789,0
2003-01-27,128.44000244140625,128.94000244140625,127.48999786376953,127.58999633789062,0
2003-01-28,128.47000122070312,128.72000122070312,128.02000427246094,128.4600067138672,0
2003-01-29,128.27999877929688,128.6199951171875,127.88999938964844,128.4600067138672,0
2003-01-30,128.77999877929688,128.8699951171875,127.72000122070312,128.24000549316406,0
2003-01-31,129.11000061035156,129.3699951171875,128.61000061035156,128.7899932861328,0
2003-02-03,129.77999877929688,129.8000030517578,128.6699981689453,129.1699981689453,0
2003-02-04,130.38999938964844,130.42999267578125,129.3699951171875,129.75999450683594,0
2003-02-05,129.42999267578125,130.4600067138672,129.0800018310547,130.42999267578125,0
2003-02-06,129.85000610351562,130.0800018310547,129.1300048828125,129.4499969482422,0
2003-02-07,130.19000244140625,130.25999450683594,129.13999938964844,129.8800048828125,0
2003-02-10,129.8300018310547,130.4499969482422,129.7899932861328,130.27000427246094,0
2003-02-11,130.0,130.32000732421875,129.55999755859375,129.8699951171875,0
2003-02-12,129.89999389648438,130.22000122070312,129.4199981689453,129.97999572753906,0
2003-02-13,130.47000122070312,130.77999877929688,129.72000122070312,129.94000244140625,0
2003-02-14,129.77999877929688,130.60000610351562,129.5,130.4499969482422,0
2003-02-17,128.9199981689453,129.82000732421875,128.33999633789062,129.80999755859375,0
2003-02-18,127.11000061035156,128.86000061035156,126.9000015258789,128.86000061035156,0
2003-02-19,127.52999877929688,127.80000305175781,126.87999725341797,127.12000274658203,0
2003-02-20,128.0399932861328,128.2100067138672,127.48999786376953,127.48999786376953,0
2003-02-21,127.80999755859375,128.72000122070312,127.54000091552734,128.02000427246094,0
2003-02-24,127.62999725341797,127.62999725341797,126.23999786376953,127.0,0
2003-02-25,126.20999908447266,127.70999908447266,126.0199966430664,127.61000061035156,0
2003-02-26,126.37000274658203,126.58999633789062,126.0199966430664,126.22000122070312,0
2003-02-27,126.4800033569336,126.7699966430664,126.06999969482422,126.4000015258789,0
2003-02-28,127.62000274658203,127.66999816894531,126.37999725341797,126.45999908447266,0
2003-03-03,128.19000244140625,128.1999969482422,127.08000183105469,127.5199966430664,0
2003-03-04,128.58999633789062,128.6699981689453,128.0500030517578,128.17999267578125,0
2003-03-05,128.61000061035156,128.97999572753906,128.4499969482422,128.61000061035156,0
2003-03-06,128.6999969482422,128.97999572753906,128.47000122070312,128.5800018310547,0
2003-03-07,128.91000366210938,129.32000732421875,127.91000366210938,128.72000122070312,0
2003-03-10,129.05999755859375,129.1999969482422,128.50999450683594,128.8699951171875,0
2003-03-11,129.25,129.4499969482422,128.99000549316406,129.0399932861328,0
2003-03-12,129.05999755859375,129.58999633789062,128.83999633789062,129.1999969482422,0
2003-03-13,128.11000061035156,129.3800048828125,127.73999786376953,129.05999755859375,0
2003-03-14,126.98999786376953,128.11000061035156,126.83000183105469,128.0800018310547,0
2003-03-17,126.12999725341797,127.7699966430664,125.5199966430664,127.22000122070312,0
2003-03-18,126.19999694824219,126.62000274658203,125.47000122070312,126.12999725341797,0
2003-03-19,127.05999755859375,127.4800033569336,125.94999694824219,126.19999694824219,0
2003-03-20,127.54000091552734,127.94999694824219,126.72000122070312,127.05999755859375,0
2003-03-21,128.22000122070312,128.22000122070312,127.3499984741211,127.51000213623047,0
2003-03-24,128.5,128.57000732421875,127.98999786376953,128.1300048828125,0
2003-03-25,127.81999969482422,128.55999755859375,127.66999816894531,128.5399932861328,0
2003-03-26,128.27999877929688,128.39999389648438,127.56999969482422,127.8499984741211,0
2003-03-27,128.30999755859375,128.6699981689453,128.0,128.32000732421875,0
2003-03-28,129.22999572753906,129.4499969482422,128.2100067138672,128.32000732421875,0
2003-03-31,128.86000061035156,129.74000549316406,128.4199981689453,129.32000732421875,0
2003-04-01,128.89999389648438,129.10000610351562,128.5,128.8000030517578,0
2003-04-02,127.97000122070312,128.97999572753906,127.9000015258789,128.9499969482422,0
2003-04-03,128.3800048828125,128.49000549316406,127.6500015258789,128.00999450683594,0
2003-04-04,128.75999450683594,129.00999450683594,128.27999877929688,128.4199981689453,0
2003-04-07,128.0399932861328,128.8000030517578,127.47000122070312,128.38999938964844,0
2003-04-08,128.30999755859375,128.61000061035156,127.68000030517578,128.02000427246094,0
2003-04-09,129.36000061035156,129.5,128.27000427246094,128.3000030517578,0
2003-04-10,128.91000366210938,129.64999389648438,128.86000061035156,129.35000610351562,0
2003-04-11,129.5,129.74000549316406,128.8699951171875,128.94000244140625,0
2003-04-14,129.64999389648438,129.85000610351562,129.33999633789062,129.52000427246094,0
2003-04-15,129.88999938964844,130.02999877929688,129.22999572753906,129.63999938964844,0
2003-04-16,130.42999267578125,130.67999267578125,129.77999877929688,129.88999938964844,0
2003-04-17,130.17999267578125,130.7100067138672,129.91000366210938,130.4499969482422,0
