Date,Close,High,Low,Open,Volume
2000-03-02,1135.4105224609375,1176.740619997955,1126.854726187724,1171.613096383994,0
2000-03-03,1210.754150390625,1210.754150390625,1135.4105999889625,1135.4105999889625,0
2000-03-06,1243.1884765625,1256.0022224490046,1210.754097888183,1210.754097888183,0
2000-03-07,1263.1287841796875,1289.6159674922562,1240.3298796497122,1243.188481773414,0
2000-03-08,1241.5693359375,1269.3358089222622,1195.791435812947,1263.1288510947484,0
2000-03-09,1289.5859375,1291.2251589383325,1221.4289768665913,1241.5692555122275,0
2000-03-10,1332.08544921875,1347.288054356291,1288.8463607414412,1289.585993103751,0
2000-03-13,1315.4635009765625,1338.832199135151,1276.472356708383,1332.0854634795726,0
2000-03-14,1229.2451171875,1361.4411554705164,1228.4255674898175,1315.4634047369818,0
2000-03-15,1200.7589111328125,1254.5129285271403,1185.696253757114,1229.245126476458,0
2000-03-16,1226.5264892578125,1240.3997809713678,1137.3296606191293,1200.7589286669347,0
2000-03-17,1254.2230224609375,1263.628505214486,1207.8055430308264,1226.5264642208256,0
2000-03-20,1202.867919921875,1277.5917730846504,1201.408665073472,1254.2230756047372,0
2000-03-21,1193.912353515625,1202.8679815558396,1130.812877318003,1202.8679815558396,0
2000-03-22,1303.958984375,1306.0879590539978,1193.9122600354651,1193.9122600354651,0
2000-03-23,1284.4984130859375,1314.2240187931013,1278.2814508349716,1303.9589666264753,0
2000-03-24,1286.8773193359375,1330.3062565703763,1261.3496323421627,1284.4984655078986,0
2000-03-27,1304.82861328125,1320.0512282138968,1286.8773381553287,1286.8773381553287,0
2000-03-28,1260.56005859375,1307.3973793531934,1259.1707162484472,1304.8285540490742,0
2000-03-29,1193.22265625,1260.560067237871,1175.4412215065645,1260.560067237871,0
2000-03-30,1150.7532958984375,1213.6728050671156,1114.4307817318766,1193.2227383739266,0
2000-03-31,1181.318359375,1209.544690521694,1125.4353676996748,1150.7531942001096,0
2000-04-03,1094.280517578125,1181.3183545382647,1089.4028730707234,1181.3183545382647,0
2000-04-04,1068.373046875,1125.1655122439329,964.9930780298164,1094.28055461245,0
2000-04-05,1134.211181640625,1179.3892717985075,1048.0728090225032,1068.3730446305287,0
2000-04-06,1156.0106201171875,1187.115565364029,1133.2317245051331,1134.2112310477485,0
2000-04-07,1222.678466796875,1222.7184864971603,1156.0106485843044,1156.0106485843044,0
2000-04-10,1167.1951904296875,1240.3198387410657,1167.1951904296875,1222.6783512481047,0
2000-04-11,1131.362548828125,1185.566299191102,1092.7212138398618,1167.1951843994902,0
2000-04-12,1037.1981201171875,1150.8931106875289,1035.7788849155281,1131.3626431871157,0
2000-04-13,1009.211669921875,1107.4240951430615,1008.3720493461223,1037.1980666919944,0
2000-04-14,891.728515625,1009.2117111446084,873.4673926642496,1009.2117111446084,0
2000-04-17,1009.3916015625,1009.7914325147144,875.6663277269188,891.5986211830193,0
2000-04-18,1052.0809326171875,1053.0105365535358,988.1318929092764,1009.2117206138195,0
2000-04-19,1012.380126953125,1065.364498762955,1006.3330651984702,1052.0808873437531,0
2000-04-20,1023.78466796875,1030.7212530871745,988.5916742332445,1012.3801518988796,0
2000-04-24,993.1594848632812,1023.7846818318355,961.1249966209762,1023.7846818318355,0
2000-04-25,1081.9263916015625,1082.3162176076507,993.839074459633,993.839074459633,0
2000-04-26,1060.326904296875,1113.2113492231256,1059.8771707380624,1081.9264382586302,0
2000-04-27,1134.571044921875,1141.3678052094506,1031.3010647200447,1060.3269378506375,0
2000-04-28,1171.0733642578125,1189.934233116106,1134.571007219371,1134.571007219371,0
2000-05-01,1163.4970703125,1206.0464279895598,1153.331945027113,1171.0733603824303,0
2000-05-02,1108.2137451171875,1178.299826196256,1107.7039820214404,1163.4970526047462,0
2000-05-03,1069.812255859375,1108.2137166900677,1027.4827642284163,1108.2137166900677,0
2000-05-04,1087.134033203125,1105.4251099719306,1060.0570462928044,1069.8123360406787,0
2000-05-05,1104.5955810546875,1120.967664819735,1087.1340585599896,1087.1340585599896,0
2000-05-08,1046.513671875,1104.5955547506417,1045.3842134720192,1104.5955547506417,0
2000-05-09,993.5592041015625,1061.6962161543804,983.3042176622878,1046.5136214624715,0
2000-05-10,908.5004272460938,993.5592473781082,904.2824363699932,993.5592473781082,0
2000-05-11,965.3129272460938,966.2824288203376,905.4518785607276,908.50039121908,0
2000-05-12,981.675048828125,1019.2468358411301,965.3129703711517,965.3129703711517,0
2000-05-15,1008.69189453125,1009.1516940105226,944.7728122698455,981.6749995344107,0
2000-05-16,1046.173828125,1055.369329751232,1008.6919039505806,1008.6919039505806,0
2000-05-17,1027.23291015625,1053.3902967380825,1017.5276455236252,1046.1738180349594,0
2000-05-18,1001.9251708984375,1037.1581837105887,998.6467889497275,1027.2329325380056,0
2000-05-19,949.7803955078125,1001.9251457932879,941.644317873019,1001.9251457932879,0
2000-05-22,942.2041015625,950.170278983126,882.9327913203128,949.7804529462768,0
2000-05-23,869.3193359375,953.4986342167804,867.1604074752814,942.4939494999844,0
2000-05-24,914.7573852539062,919.4151046509647,821.1826684722056,869.3193495473627,0
2000-05-25,901.27392578125,960.8850355800093,890.7090304551514,914.7573918191317,0
2000-05-26,909.2200317382812,918.1357616577017,883.1027251887155,901.2739254236072,0
2000-05-30,1009.8114013671875,1009.9513483037994,909.2200567629367,909.2200567629367,0
2000-05-31,997.9471435546875,1043.415195453772,995.6682779047486,1009.8113982426494,0
2000-06-01,1066.763916015625,1071.9813624550764,997.947173766523,997.947173766523,0
2000-06-02,1157.1900634765625,1158.3695464639652,1066.7638478508472,1066.7638478508472,0
2000-06-05,1152.40234375,1180.2189621448986,1130.7128875355834,1157.1900661595366,0
2000-06-06,1111.6422119140625,1173.2123982213252,1110.0929126777362,1152.402398288317,0
2000-06-07,1129.0537109375,1129.1636431011104,1092.091613663214,1111.6422131840513,0
2000-06-08,1142.08740234375,1159.8488278022198,1128.9437376450878,1129.0536698046933,0
2000-06-09,1168.2646484375,1171.133255474161,1142.0873738638325,1142.0873738638325,0
2000-06-12,1113.7010498046875,1177.0704086200465,1112.991432264172,1168.2646113136364,0
2000-06-13,1169.9638671875,1170.183731495168,1087.3738287956712,1113.7010544980574,0
2000-06-14,1119.5882568359375,1179.6991849182327,1119.3683925210873,1169.9639054055267,0
2000-06-15,1131.9522705078125,1143.676577814315,1107.5340323032,1119.5882580936218,0
2000-06-16,1157.7398681640625,1176.5206979182851,1131.9522968356148,1131.9522968356148,0
2000-06-19,1234.2728271484375,1237.1014146711211,1154.2814993911766,1158.329589665412,0
2000-06-20,1264.1282958984375,1278.1115198426246,1234.272747471454,1234.272747471454,0
2000-06-21,1268.6861572265625,1272.4642363169778,1240.3897906729464,1264.1283040858698,0
2000-06-22,1209.7247314453125,1280.2205291730872,1209.7247314453125,1268.6861930869316,0
2000-06-23,1216.6912841796875,1249.035618421473,1209.7246845465872,1209.7246845465872,0
2000-06-26,1215.9815673828125,1232.5436218349498,1202.788000202961,1216.69130696782,0
2000-06-27,1172.3826904296875,1227.0763195331208,1167.814954252933,1215.981590093672,0
2000-06-28,1169.484130859375,1199.519523372666,1167.235219116609,1172.3826306077012,0
2000-06-29,1127.644287109375,1169.484148696179,1117.209395029199,1169.484148696179,0
2000-06-30,1139.9783935546875,1164.346606654958,1127.6442741465814,1127.6442741465814,0
2000-07-03,1180.3388671875,1180.9685673578588,1139.9783927729416,1139.9783927729416,0
2000-07-05,1070.292236328125,1180.338969774296,1065.0347701977155,1180.338969774296,0
2000-07-06,1118.5587158203125,1120.4578212755764,1065.1246111302958,1070.292154551227,0
2000-07-07,1159.85888671875,1173.082469418704,1118.5587999643833,1118.5587999643833,0
2000-07-10,1152.2525634765625,1176.1010102184205,1150.3134382082565,1159.858868664473,0
2000-07-11,1121.5074462890625,1174.3817672237142,1110.7126201637236,1152.2525810859481,0
2000-07-12,1158.2095947265625,1171.6930606938138,1121.5073831836355,1121.5073831836355,0
2000-07-13,1188.4249267578125,1201.7584405534026,1158.2095673596086,1158.2095673596086,0
2000-07-14,1238.520751953125,1238.5807815023097,1188.4249950570745,1188.4249950570745,0
2000-07-17,1265.777587890625,1269.026016189222,1233.7830581795422,1238.5207561525935,0
2000-07-18,1207.1458740234375,1265.7775378681986,1201.2887227947904,1265.7775378681986,0
2000-07-19,1159.85888671875,1207.145945050013,1155.4910048487034,1207.145945050013,0
2000-07-20,1145.585693359375,1198.020282463766,1131.7723089635733,1159.858816236313,0
2000-07-21,1081.9864501953125,1145.5856802144149,1081.2168030865723,1145.5856802144149,0
2000-07-24,1074.77001953125,1119.4583583462675,1069.7024031006345,1081.9864985943111,0
2000-07-25,1103.7459716796875,1110.6326541436176,1074.4801029419666,1074.4801029419666,0
2000-07-26,1033.6998291015625,1103.7460176545123,1015.4687204318199,1103.7460176545123,0
2000-07-27,949.4406127929688,1033.6997685590827,946.6319742674316,1033.6997685590827,0
2000-07-28,956.8170776367188,987.0524483879188,934.2779342722221,949.4406418093632,0
2000-07-31,993.3693237304688,1002.944707673356,953.8984318887535,956.8170636244017,0
2000-08-01,955.3677368164062,997.8071623009477,953.7085055002414,993.369307234604,0
2000-08-02,953.7885131835938,996.2379448963361,948.1212723456013,955.3677661581044,0
2000-08-03,950.1303100585938,953.7885131959893,880.0242159668168,953.7885131959893,0
2000-08-04,920.5745849609375,972.7293417329125,906.9012083646444,950.1302912892742,0
2000-08-07,953.5386352539062,960.8450976184041,912.3185891260548,920.5746042613777,0
2000-08-08,950.3201904296875,968.4114120746365,939.9251959229621,953.5386038139428,0
2000-08-09,963.3038940429688,989.7010940555515,950.320186392009,950.320186392009,0
2000-08-10,942.1941528320312,968.7912694244511,937.7162779048556,963.3039341844734,0
2000-08-11,953.228759765625,955.4576617265205,907.2410022831976,942.1941211137522,0
2000-08-14,1026.693115234375,1026.693115234375,953.2287263580173,953.2287263580173,0
2000-08-15,1060.007080078125,1073.4205111681697,1026.693122640836,1026.693122640836,0
2000-08-16,1072.850830078125,1096.2195265759412,1060.0070697377296,1060.0070697377296,0
2000-08-17,1110.522705078125,1111.911925448067,1065.7643332119048,1072.8508700384114,0
2000-08-18,1134.2711181640625,1148.5043435840407,1110.5227213617825,1110.5227213617825,0
2000-08-21,1110.992431640625,1145.4257209027721,1094.0805711682992,1134.2710843354394,0
2000-08-22,1123.646240234375,1136.0802872213378,1104.6255365974184,1110.992450941791,0
2000-08-23,1156.4404296875,1157.2699843430787,1106.3546794786882,1123.6462393173804,0
2000-08-24,1162.8773193359375,1168.6146558085827,1149.3838477330457,1156.4404921885657,0
2000-08-25,1143.1568603515625,1167.5550897864557,1136.8299654771763,1162.8772993595135,0
2000-08-28,1133.8912353515625,1156.840213023515,1129.5333588382678,1143.1567711585903,0
2000-08-29,1131.6224365234375,1139.7284992414754,1123.806150570686,1133.8912360815439,0
2000-08-30,1117.7691650390625,1131.622446724958,1110.4026125596265,1131.622446724958,0
2000-08-31,1152.42236328125,1153.7417932142705,1117.7692088650563,1117.7692088650563,0
2000-09-01,1142.017333984375,1174.581654516487,1134.0212032428408,1152.4223332749525,0
2000-09-05,1121.20751953125,1142.617204701898,1120.467887157583,1142.0173972540347,0
2000-09-06,1057.1685791015625,1121.2075423436856,1056.4588394768248,1121.2075423436856,0
2000-09-07,1093.970703125,1099.1082320779685,1057.168562850107,1057.168562850107,0
2000-09-08,1039.45703125,1093.9706944847449,1038.4375050051488,1093.9706944847449,0
2000-09-11,1029.771728515625,1069.192594758969,1019.7265404025967,1039.4569833730548,0
2000-09-12,988.4717407226562,1043.3851733312147,987.8320355951776,1029.7717650538082,0
2000-09-13,1006.4929809570312,1011.4305942955522,980.2257223141328,988.4717324175613,0
2000-09-14,1004.384033203125,1039.3771118916559,999.1165622889012,1006.4929981515259,0
2000-09-15,974.1187133789062,1004.384038193926,966.8221948674246,1004.384038193926,0
2000-09-18,950.7899169921875,1004.7537943465637,945.7923352997187,974.1186551751116,0
2000-09-19,1027.9725341796875,1028.0824663350145,950.7899121934533,950.7899121934533,0
2000-09-20,1030.3314208984375,1039.9667733946153,994.5488078808545,1027.9725768948335,0
2000-09-21,984.0338745117188,1030.331419241459,980.0757677111266,1030.331419241459,0
2000-09-22,926.0819091796875,984.0338473888014,892.5281381296752,984.0338473888014,0
2000-09-25,879.9342041015625,947.9013162767161,877.5354014517039,926.0819181598393,0
2000-09-26,870.2489013671875,906.3114691024368,870.2489013671875,879.9342174391777,0
2000-09-27,864.3017578125,902.2134670443675,853.5769667880791,870.2488923575265,0
2000-09-28,901.1039428710938,906.291435137044,863.3322421907069,864.3017437617497,0
2000-09-29,851.1581420898438,901.1039446171073,850.1186670520256,901.1039446171073,0
2000-10-02,832.9669799804688,873.1375466617402,827.639540470306,851.1581907182236,0
2000-10-03,812.5568237304688,857.1652430257724,811.5872611542463,832.9669303851956,0
2000-10-04,862.642578125,865.1014103067016,812.5568284948961,812.5568284948961,0
2000-10-05,831.9974365234375,862.642581059664,827.8794340301026,862.642581059664,0
2000-10-06,799.00341796875,846.3904629582306,787.6588703910413,831.997463611809,0
2000-10-09,785.5798950195312,800.3327051498393,746.8885950203806,799.0033923239786,0
2000-10-10,706.1683349609375,785.57992440392,688.7167568171228,785.57992440392,0
2000-10-11,706.1683349609375,740.8215511452503,675.4131960970075,706.1683349609375,0
2000-10-12,688.7767333984375,744.2699035800341,683.9590570183192,706.1683432019971,0
2000-10-13,757.9532470703125,758.3730268564086,687.9871024579134,688.7766984136526,0
2000-10-16,714.1544189453125,758.1031227641125,711.0559427195324,757.9532319177503,0
2000-10-17,647.776611328125,722.4904623215084,633.433514366814,714.5842534244683,0
2000-10-18,646.9869384765625,687.4173881176911,601.6788440363871,647.7765954578125,0
2000-10-19,758.373046875,759.232616318718,646.9869392716028,646.9869392716028,0
2000-10-20,752.505859375,770.757037440263,737.7729983359956,758.3730153897628,0
2000-10-23,776.8840942382812,800.6625664348562,752.5058756234789,752.5058756234789,0
2000-10-24,716.0235595703125,776.884127891199,711.2158881199395,776.884127891199,0
2000-10-25,664.7683715820312,716.0235394835776,657.7517471194346,716.0235394835776,0
2000-10-26,705.6285400390625,707.6675924705148,653.6536889763659,664.7683670980368,0
2000-10-27,685.2683715820312,725.3189982537727,677.0423717062986,705.6285143477296,0
2000-10-30,702.6900024414062,717.1329647632267,680.7105868597876,685.2683789341685,0
2000-10-31,741.4712524414062,752.2959709008401,701.3206355769098,702.690029141191,0
2000-11-01,713.6546630859375,741.4712197665093,703.4196255779316,741.4712197665093,0
2000-11-02,732.3656005859375,748.5477729513368,713.6546835437977,713.6546835437977,0
2000-11-03,740.2518310546875,744.8896018214372,721.2510144093496,732.3656319673478,0
2000-11-06,745.4093627929688,760.3921038206939,740.2518240221177,740.2518240221177,0
2000-11-07,715.2339477539062,745.4093496840527,705.6985224521379,745.4093496840527,0
2000-11-08,664.4784545898438,721.0411114499246,663.618885173675,715.2339239201508,0
2000-11-09,668.32666015625,672.9344160836933,634.7229239254333,664.4784854422662,0
2000-11-10,623.8981323242188,668.3266473120676,623.758185390624,668.3266473120676,0
2000-11-13,650.905029296875,674.8734736318784,604.7973946996091,623.8981381268898,0
2000-11-14,688.0670776367188,693.9442386371851,650.9050061724772,650.9050061724772,0
2000-11-15,714.6541748046875,727.0281918307076,688.0670648715504,688.0670648715504,0
2000-11-16,674.7235107421875,714.6542017694545,674.7235107421875,714.6542017694545,0
2000-11-17,671.2152099609375,692.5449164192806,648.0564324455374,674.7235222266042,0
2000-11-20,661.6798095703125,687.597260651688,645.587621081204,671.2151733836627,0
2000-11-21,630.35498046875,667.0372442290732,629.2954955342412,661.6798510132799,0
2000-11-22,619.8900756835938,656.6622619071576,619.0305062249306,630.3549830603913,0
2000-11-24,674.3536987304688,675.2432829431527,619.8900613657306,619.8900613657306,0
2000-11-27,627.7762451171875,686.6077627363366,624.7576862235402,674.3536825453675,0
2000-11-28,576.8408813476562,633.323561057183,574.6319282126226,627.7762574166035,0
2000-11-29,576.1012573242188,597.3809391418616,561.098506664637,576.8408896862362,0
2000-11-30,536.7302856445312,576.1712235578791,516.3901519218668,576.1712235578791,0
2000-12-01,538.089599609375,570.2940479491066,533.8416551456443,536.7302720223339,0
2000-12-04,551.2132568359375,567.105591193382,530.8831284526436,538.0896022880877,0
2000-12-05,607.1162109375,607.1961893286099,551.2132677321162,551.2132677321162,0
2000-12-06,579.8094482421875,614.7725095536375,575.4215569610986,607.1161803881173,0
2000-12-07,569.20458984375,579.8095053963641,553.1023950012253,579.8095053963641,0
2000-12-08,638.0313110351562,643.8784574392536,569.2045669400261,569.2045669400261,0
2000-12-11,682.4398193359375,687.8771908916615,627.8062197585987,638.0313138254382,0
2000-12-12,639.900390625,682.4398044548984,638.2212104613294,682.4398044548984,0
2000-12-13,598.430419921875,644.5381155789952,595.2719749920977,639.9004059232558,0
2000-12-14,592.2933959960938,617.22133537332,592.0435169169338,603.1281187053157,0
2000-12-15,578.5001220703125,596.9311456276463,570.6938405451025,592.293435969722,0
2000-12-18,581.8684692382812,599.2600171752184,577.4505630344405,578.5001040094864,0
2000-12-19,576.6409912109375,628.5458711547521,573.4625363421077,581.8685035284585,0
2000-12-20,539.30908203125,576.6409959139982,536.3105327714103,576.6409959139982,0
2000-12-21,535.14111328125,578.6999947463306,530.1534751229777,539.3090796524637,0
2000-12-22,586.8560791015625,588.0555109936539,535.1411098537596,535.1411098537596,0
2000-12-26,578.6000366210938,595.4318579971028,567.6253664861256,586.8560515336294,0
2000-12-27,603.3580932617188,612.7535107248954,572.9627656768492,578.6000527581385,0
2000-12-28,602.938232421875,615.002402169752,590.8140941328124,603.3580732158114,0
2000-12-29,576.3311157226562,607.2461495253713,574.9218244925863,602.9382364388649,0
2001-01-02,570.064208984375,595.2919930960073,558.4697821701592,576.3311353127744,0
2001-01-03,669.9058227539062,670.2256753061125,556.2208430329299,570.0641810634615,0
2001-01-04,653.4837646484375,684.4587659682455,643.1287901063065,669.9058106370888,0
2001-01-05,617.1913452148438,659.9506842286584,611.6840003296219,653.4837816791662,0
2001-01-08,633.9033203125,634.3030902705708,590.1444628785755,617.1913743207606,0
2001-01-09,630.6748046875,647.2468027912822,626.3568867506643,633.9032839699889,0
2001-01-10,650.5652465820312,660.9901954298455,608.0557843323128,630.6748455975151,0
2001-01-11,688.516845703125,696.0332285307182,634.0432020640988,650.5652373899819,0
2001-01-12,670.4055786132812,698.382031351151,659.5408408227195,688.4968610625996,0
2001-01-16,637.0917358398438,670.4055713356399,624.8876194368784,670.4055713356399,0
2001-01-17,677.0723876953125,704.2092195055812,637.0917344155334,637.0917344155334,0
2001-01-18,725.7388916015625,726.9682772549477,664.1086760544919,677.0724355190616,0
2001-01-19,719.092041015625,736.6835042689457,712.4052742335929,725.7388491059236,0
2001-01-22,707.0479125976562,719.7417829308541,697.5824606770308,719.0920728761697,0
2001-01-23,711.3658447265625,714.9740843182251,687.957126526258,707.0479265231627,0
2001-01-24,722.0106201171875,731.9558200582886,707.287763718407,711.3658075315525,0
2001-01-25,692.5049438476562,722.0106254023206,690.3559592647518,722.0106254023206,0
2001-01-26,692.1350708007812,694.6039079552929,669.985814904876,692.5049479825204,0
2001-01-29,715.10400390625,717.2729373620954,672.6345628214597,692.1251321669763,0
2001-01-30,728.2176513671875,740.9714900505452,714.8641272621451,715.104001430819,0
2001-01-31,731.8358764648438,762.89085668319,728.2176321695765,728.2176321695765,0
2001-02-01,727.0581665039062,745.959054980559,716.8631484655994,731.8358839737358,0
2001-02-02,687.4673461914062,736.9134526739753,687.127544789205,727.058174914299,0
2001-02-05,658.7412719726562,687.4673633658617,642.1093045406155,687.4673633658617,0
2001-02-06,662.7693481445312,685.4383724894361,656.3724188630993,658.7412678207181,0
2001-02-07,636.1522216796875,662.7693479479418,624.8276839325506,662.7693479479418,0
2001-02-08,628.1460571289062,661.1200914799742,627.8161996545742,636.1521927866519,0
2001-02-09,623.67822265625,646.4672453407893,619.1803988641393,628.1460926793459,0
2001-02-12,640.9898071289062,654.993040605407,623.2583972813331,623.6781770563258,0
2001-02-13,628.5858764648438,665.7778422526872,628.4259196794599,640.9898480087728,0
2001-02-14,677.7420654296875,681.7101160955013,628.585858173991,628.585858173991,0
2001-02-15,711.2258911132812,724.0096838900785,677.7420917582604,677.7420917582604,0
2001-02-16,661.0701293945312,711.225852215397,649.9655174541276,711.225852215397,0
2001-02-20,611.81396484375,666.2776033521837,611.044378704766,661.0701619868511,0
2001-02-21,612.8834228515625,650.974975978017,604.8972970452961,611.813933045671,0
2001-02-22,605.4071044921875,633.153689920912,588.2254148859006,612.8834677511934,0
2001-02-23,608.0458374023438,609.0552977278883,564.9766486158433,605.4070994485694,0
2001-02-26,599.5598754882812,612.29376540036,579.5495990662913,608.0458207899828,0
2001-02-27,568.9447021484375,602.4385068396966,568.5748859568436,599.5598946957591,0
2001-02-28,540.9682006835938,570.0341524760578,528.0245130883089,568.9446528400823,0
2001-03-01,570.4839477539062,570.6338385993635,515.060755298886,524.3562449257338,0
2001-03-02,581.91845703125,620.749644552131,550.8834851857009,570.4839870388832,0
2001-03-05,612.0438842773438,619.5602059380213,581.9184460754086,581.9184460754086,0
2001-03-06,645.9474487304688,665.4879812510557,612.0438710826074,612.0438710826074,0
2001-03-07,642.2891845703125,649.8055670729344,630.1750512423173,645.947448588495,0
2001-03-08,638.7908935546875,648.9460141306795,627.8761917752275,642.2892008819434,0
2001-03-09,593.1530151367188,638.7909071398188,590.8641445416666,638.7909071398188,0
2001-03-12,576.1012573242188,611.3841734191197,573.1426668705105,593.1530043664366,0
2001-03-13,612.2138061523438,612.2138061523438,576.1012733725557,576.1012733725557,0
2001-03-14,608.8653564453125,623.9880437887359,584.2572686464256,612.2137728405623,0
2001-03-15,571.1336059570312,627.0366086321674,570.204063079945,608.7954353965027,0
2001-03-16,540.9982299804688,571.1336113640431,537.9096976129573,571.1336113640431,0
2001-03-19,577.4805908203125,579.6695341226955,537.0701510829858,540.9982431176877,0
2001-03-20,541.787841796875,589.2049013234675,541.5479676264802,577.4805937031326,0
2001-03-21,557.7501220703125,578.4001026086655,541.3080662382708,541.787814554938,0
2001-03-22,626.0870971679688,626.566845521789,557.7501652640768,557.7501652640768,0
2001-03-23,641.7794799804688,654.6332455994448,614.0528451881818,626.0870610851608,0
2001-03-26,618.1708374023438,645.0978098629342,610.1347480442636,641.779469321182,0
2001-03-27,621.989013671875,643.6185623425674,604.2276494393791,618.1708538561858,0
2001-03-28,578.72998046875,623.8881225350972,578.3301495203505,621.9890170386557,0
2001-03-29,569.7243041992188,600.409467521251,553.4121904846281,578.7299560317607,0
2001-03-30,544.7763671875,569.724317142286,534.6313128803656,569.724317142286,0
2001-04-02,502.9266662597656,553.5022007774238,490.99243833930086,544.7763813670834,0
2001-04-03,490.4226989746094,512.6919221697781,486.05481737863397,502.92665835109347,0
2001-04-04,463.2658386230469,494.57069906112685,453.6305165518255,490.42271217199647,0
2001-04-05,522.4371948242188,529.0439831476411,463.2658156768474,463.2658156768474,0
2001-04-06,487.2942199707031,522.4372195842527,478.808335657579,522.4372195842527,0
2001-04-09,474.99017333984375,496.57973315823546,455.32967280611837,487.29421748602846,0
2001-04-10,519.8684692382812,529.3239164198056,474.99018862052816,474.99018862052816,0
2001-04-11,564.01708984375,596.9511675679255,519.8684673455717,519.8684673455717,0
2001-04-12,597.6307983398438,602.918278869903,544.9463306252508,564.0170586409849,0
2001-04-16,576.4510498046875,597.6308038774418,560.8086554005627,597.6308038774418,0
2001-04-17,573.54248046875,593.872608906813,556.6606346408388,576.4510462108101,0
2001-04-18,640.6300048828125,673.3341502185137,573.5424730766056,573.5424730766056,0
2001-04-19,684.82861328125,685.8481395064903,633.3835346954754,640.6300284208783,0
2001-04-20,669.1762084960938,695.12367537606,658.5813593956474,684.8286079793022,0
2001-04-23,630.514892578125,669.1761765319139,623.3883363329654,669.1761765319139,0
2001-04-24,614.9724731445312,664.5684718864892,611.3941873614563,630.5149409177778,0
2001-04-25,634.5130004882812,639.8404399156957,605.3471196191865,614.9724673120948,0
2001-04-26,611.3641357421875,644.5881100231088,610.2646921739301,634.5129682662971,0
2001-04-27,642.2891845703125,644.538096366435,611.364146142519,611.364146142519,0
2001-04-30,662.3394775390625,678.9414904741027,642.2891820016015,642.2891820016015,0
2001-05-01,666.11767578125,666.11767578125,638.0912594135234,653.8535906993144,0
2001-05-02,670.32568359375,687.5673411216011,666.1176976785462,666.1176976785462,0
